,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam
598,598,598,598,2009-09-13,2009091308,7,2,3.0,02:50,3,1970.0,0.0,DAL,35.0,65.0,20,26,0.0,0.0,DAL
599,599,599,599,2009-09-13,2009091308,7,2,4.0,02:15,3,1935.0,35.0,DAL,36.0,64.0,19,26,0.0,1.0,DAL
600,600,600,600,2009-09-13,2009091308,8,2,1.0,02:00,2,1920.0,15.0,TB,14.0,86.0,10,-1,0.0,0.0,TB
601,601,601,601,2009-09-13,2009091308,8,2,2.0,01:20,2,1880.0,40.0,TB,13.0,87.0,11,0,0.0,0.0,TB
602,602,602,602,2009-09-13,2009091308,8,2,3.0,01:12,2,1872.0,8.0,TB,14.0,86.0,10,4,0.0,0.0,TB
603,603,603,603,2009-09-13,2009091308,8,2,,01:08,2,1868.0,4.0,TB,14.0,14.0,0,4,0.0,0.0,
604,604,604,604,2009-09-13,2009091308,8,2,4.0,01:08,2,1868.0,0.0,TB,18.0,82.0,6,4,0.0,1.0,TB
605,605,605,605,2009-09-13,2009091308,9,2,1.0,01:02,2,1862.0,6.0,DAL,44.0,56.0,10,9,0.0,0.0,DAL
606,606,606,606,2009-09-13,2009091308,9,2,2.0,00:55,1,1855.0,7.0,TB,47.0,47.0,1,14,0.0,1.0,DAL
607,607,607,607,2009-09-13,2009091308,9,2,1.0,00:55,1,1855.0,0.0,TB,42.0,42.0,10,56,0.0,0.0,DAL
608,608,608,608,2009-09-13,2009091308,9,2,,00:46,1,1846.0,9.0,TB,2.0,2.0,0,56,0.0,0.0,DAL
609,609,609,609,2009-09-13,2009091308,10,2,,00:46,1,1846.0,0.0,DAL,30.0,30.0,0,0,0.0,,TB
610,610,610,610,2009-09-13,2009091308,10,2,1.0,00:38,1,1838.0,8.0,TB,22.0,78.0,10,3,0.0,0.0,TB
611,611,611,611,2009-09-13,2009091308,10,2,2.0,00:16,1,1816.0,22.0,TB,25.0,75.0,7,50,0.0,0.0,TB
612,612,612,612,2009-09-13,2009091308,10,2,,00:07,1,1807.0,9.0,TB,25.0,25.0,0,50,0.0,,
613,613,613,613,2009-09-13,2009091308,10,2,1.0,00:07,1,1807.0,0.0,DAL,28.0,28.0,10,50,0.0,0.0,TB
614,614,614,614,2009-09-13,2009091308,10,2,,00:02,1,1802.0,5.0,DAL,28.0,28.0,0,50,0.0,0.0,
615,615,615,615,2009-09-13,2009091308,10,2,2.0,00:02,1,1802.0,0.0,DAL,28.0,28.0,10,50,0.0,0.0,TB
616,616,616,616,2009-09-13,2009091308,11,3,,15:00,15,1800.0,2.0,DAL,30.0,30.0,0,0,0.0,,TB
617,617,617,617,2009-09-13,2009091308,11,3,1.0,15:00,15,1800.0,0.0,TB,20.0,80.0,10,2,0.0,0.0,TB
618,618,618,618,2009-09-13,2009091308,11,3,2.0,14:26,15,1766.0,34.0,TB,22.0,78.0,8,16,0.0,1.0,TB
619,619,619,619,2009-09-13,2009091308,11,3,1.0,13:44,14,1724.0,42.0,TB,36.0,64.0,10,16,0.0,0.0,TB
620,620,620,620,2009-09-13,2009091308,11,3,2.0,13:37,14,1717.0,7.0,TB,36.0,64.0,10,21,0.0,0.0,TB
621,621,621,621,2009-09-13,2009091308,11,3,3.0,12:56,13,1676.0,41.0,TB,41.0,59.0,5,21,0.0,0.0,TB
622,622,622,622,2009-09-13,2009091308,11,3,4.0,12:48,13,1668.0,8.0,TB,41.0,59.0,5,21,0.0,1.0,TB
623,623,623,623,2009-09-13,2009091308,12,3,1.0,12:40,13,1660.0,8.0,DAL,21.0,79.0,10,13,0.0,1.0,DAL
624,624,624,624,2009-09-13,2009091308,12,3,1.0,12:12,13,1632.0,28.0,DAL,34.0,66.0,10,13,0.0,0.0,DAL
625,625,625,625,2009-09-13,2009091308,12,3,2.0,11:34,12,1594.0,38.0,DAL,34.0,66.0,10,79,0.0,0.0,DAL
626,626,626,626,2009-09-13,2009091308,12,3,,11:23,12,1583.0,11.0,TB,2.0,2.0,0,79,0.0,0.0,DAL
627,627,627,627,2009-09-13,2009091308,13,3,,11:23,12,1583.0,0.0,DAL,30.0,30.0,0,0,0.0,,TB
628,628,628,628,2009-09-13,2009091308,13,3,1.0,11:23,12,1583.0,0.0,TB,20.0,80.0,10,4,0.0,0.0,TB
629,629,629,629,2009-09-13,2009091308,13,3,2.0,10:47,11,1547.0,36.0,TB,24.0,76.0,6,6,0.0,0.0,TB
630,630,630,630,2009-09-13,2009091308,13,3,3.0,10:11,11,1511.0,36.0,TB,26.0,74.0,4,8,0.0,0.0,TB
631,631,631,631,2009-09-13,2009091308,13,3,4.0,09:29,10,1469.0,42.0,TB,28.0,72.0,2,8,0.0,1.0,TB
632,632,632,632,2009-09-13,2009091308,14,3,1.0,09:15,10,1455.0,14.0,DAL,14.0,86.0,10,6,0.0,0.0,DAL
633,633,633,633,2009-09-13,2009091308,14,3,2.0,08:37,9,1417.0,38.0,DAL,20.0,80.0,4,5,0.0,0.0,DAL
634,634,634,634,2009-09-13,2009091308,14,3,3.0,07:52,8,1372.0,45.0,DAL,19.0,81.0,5,5,0.0,0.0,DAL
635,635,635,635,2009-09-13,2009091308,14,3,4.0,07:46,8,1366.0,6.0,DAL,19.0,81.0,5,5,0.0,1.0,DAL
636,636,636,636,2009-09-13,2009091308,15,3,1.0,07:33,8,1353.0,13.0,TB,42.0,58.0,10,1,0.0,0.0,TB
637,637,637,637,2009-09-13,2009091308,15,3,2.0,06:56,7,1316.0,37.0,TB,43.0,57.0,9,1,0.0,0.0,TB
638,638,638,638,2009-09-13,2009091308,15,3,3.0,06:49,7,1309.0,7.0,TB,43.0,57.0,9,4,0.0,0.0,TB
639,639,639,639,2009-09-13,2009091308,15,3,4.0,06:11,7,1271.0,38.0,TB,46.0,54.0,6,4,0.0,1.0,TB
640,640,640,640,2009-09-13,2009091308,16,3,1.0,05:58,6,1258.0,13.0,DAL,12.0,88.0,10,5,0.0,0.0,DAL
641,641,641,641,2009-09-13,2009091308,16,3,2.0,05:24,6,1224.0,34.0,DAL,17.0,83.0,5,8,0.0,0.0,DAL
642,642,642,642,2009-09-13,2009091308,16,3,3.0,04:38,5,1178.0,46.0,DAL,20.0,80.0,2,26,0.0,1.0,DAL
643,643,643,643,2009-09-13,2009091308,16,3,1.0,04:07,5,1147.0,31.0,DAL,38.0,62.0,10,26,0.0,0.0,DAL
644,644,644,644,2009-09-13,2009091308,16,3,2.0,03:59,4,1139.0,8.0,DAL,38.0,62.0,10,26,0.0,0.0,DAL
645,645,645,645,2009-09-13,2009091308,16,3,3.0,03:54,4,1134.0,5.0,DAL,38.0,62.0,10,26,0.0,0.0,DAL
646,646,646,646,2009-09-13,2009091308,16,3,4.0,03:48,4,1128.0,6.0,DAL,38.0,62.0,10,26,0.0,1.0,DAL
647,647,647,647,2009-09-13,2009091308,17,3,1.0,03:36,4,1116.0,12.0,TB,16.0,84.0,10,12,0.0,1.0,TB
648,648,648,648,2009-09-13,2009091308,17,3,1.0,02:58,3,1078.0,38.0,TB,28.0,72.0,10,9,0.0,0.0,TB
649,649,649,649,2009-09-13,2009091308,17,3,2.0,02:26,3,1046.0,32.0,TB,25.0,75.0,13,31,0.0,1.0,TB
650,650,650,650,2009-09-13,2009091308,17,3,1.0,02:03,3,1023.0,23.0,TB,47.0,53.0,10,39,0.0,1.0,TB
651,651,651,651,2009-09-13,2009091308,17,3,1.0,01:53,2,1013.0,10.0,DAL,48.0,48.0,10,39,0.0,0.0,TB
652,652,652,652,2009-09-13,2009091308,17,3,2.0,01:11,2,971.0,42.0,DAL,45.0,45.0,7,46,0.0,1.0,TB
653,653,653,653,2009-09-13,2009091308,17,3,1.0,00:25,1,925.0,46.0,DAL,38.0,38.0,10,46,0.0,0.0,TB
654,654,654,654,2009-09-13,2009091308,17,3,2.0,00:19,1,919.0,6.0,DAL,38.0,38.0,10,66,0.0,0.0,TB
655,655,655,655,2009-09-13,2009091308,17,3,,00:00,0,900.0,19.0,DAL,38.0,38.0,0,66,0.0,,
656,656,656,656,2009-09-13,2009091308,17,4,1.0,15:00,15,900.0,0.0,DAL,18.0,18.0,10,66,0.0,0.0,TB
657,657,657,657,2009-09-13,2009091308,17,4,2.0,14:53,15,893.0,7.0,DAL,18.0,18.0,10,70,0.0,0.0,TB
658,658,658,658,2009-09-13,2009091308,17,4,3.0,14:04,15,844.0,49.0,DAL,14.0,14.0,6,83,0.0,1.0,TB
659,659,659,659,2009-09-13,2009091308,17,4,1.0,13:50,14,830.0,14.0,DAL,1.0,1.0,1,84,1.0,0.0,TB
660,660,660,660,2009-09-13,2009091308,17,4,,13:45,14,825.0,5.0,DAL,2.0,2.0,0,84,0.0,0.0,TB
661,661,661,661,2009-09-13,2009091308,18,4,,13:45,14,825.0,0.0,TB,30.0,30.0,0,0,0.0,,DAL
662,662,662,662,2009-09-13,2009091308,18,4,1.0,13:38,14,818.0,7.0,DAL,19.0,81.0,10,1,0.0,0.0,DAL
663,663,663,663,2009-09-13,2009091308,18,4,2.0,12:56,13,776.0,42.0,DAL,20.0,80.0,9,81,0.0,0.0,DAL
664,664,664,664,2009-09-13,2009091308,18,4,,12:43,13,763.0,13.0,TB,2.0,2.0,0,81,0.0,0.0,DAL
665,665,665,665,2009-09-13,2009091308,19,4,,12:43,13,763.0,0.0,DAL,30.0,30.0,0,0,0.0,,TB
666,666,666,666,2009-09-13,2009091308,19,4,1.0,12:34,13,754.0,9.0,TB,31.0,69.0,10,6,0.0,0.0,TB
667,667,667,667,2009-09-13,2009091308,19,4,2.0,12:12,13,732.0,22.0,TB,37.0,63.0,4,11,0.0,1.0,TB
668,668,668,668,2009-09-13,2009091308,19,4,1.0,11:30,12,690.0,42.0,TB,42.0,58.0,10,11,0.0,0.0,TB
669,669,669,669,2009-09-13,2009091308,19,4,2.0,11:22,12,682.0,8.0,TB,42.0,58.0,10,24,0.0,1.0,TB
670,670,670,670,2009-09-13,2009091308,19,4,1.0,10:43,11,643.0,39.0,DAL,45.0,45.0,10,24,0.0,0.0,TB
671,671,671,671,2009-09-13,2009091308,19,4,2.0,10:36,11,636.0,7.0,DAL,45.0,45.0,10,30,0.0,0.0,TB
672,672,672,672,2009-09-13,2009091308,19,4,3.0,09:52,10,592.0,44.0,DAL,39.0,39.0,4,40,0.0,1.0,TB
673,673,673,673,2009-09-13,2009091308,19,4,1.0,09:19,10,559.0,33.0,DAL,29.0,29.0,10,43,0.0,0.0,TB
674,674,674,674,2009-09-13,2009091308,19,4,2.0,08:36,9,516.0,43.0,DAL,26.0,26.0,7,43,0.0,0.0,TB
675,675,675,675,2009-09-13,2009091308,19,4,3.0,08:31,9,511.0,5.0,DAL,26.0,26.0,7,43,0.0,0.0,TB
676,676,676,676,2009-09-13,2009091308,19,4,4.0,07:44,8,464.0,47.0,DAL,26.0,26.0,7,43,0.0,1.0,TB
677,677,677,677,2009-09-13,2009091308,20,4,1.0,07:38,8,458.0,6.0,DAL,26.0,74.0,10,4,0.0,0.0,DAL
678,678,678,678,2009-09-13,2009091308,20,4,2.0,06:58,7,418.0,40.0,DAL,30.0,70.0,6,10,0.0,1.0,DAL
679,679,679,679,2009-09-13,2009091308,20,4,1.0,06:11,7,371.0,47.0,DAL,36.0,64.0,10,54,0.0,1.0,DAL
680,680,680,680,2009-09-13,2009091308,20,4,1.0,05:34,6,334.0,37.0,TB,20.0,20.0,10,63,0.0,0.0,DAL
681,681,681,681,2009-09-13,2009091308,20,4,2.0,04:48,5,288.0,46.0,TB,11.0,11.0,1,68,0.0,1.0,DAL
682,682,682,682,2009-09-13,2009091308,20,4,1.0,04:06,5,246.0,42.0,TB,6.0,6.0,6,74,1.0,0.0,DAL
683,683,683,683,2009-09-13,2009091308,20,4,,03:57,4,237.0,9.0,TB,2.0,2.0,0,74,0.0,0.0,DAL
684,684,684,684,2009-09-13,2009091308,21,4,,03:57,4,237.0,0.0,DAL,30.0,30.0,0,0,0.0,,TB
685,685,685,685,2009-09-13,2009091308,21,4,1.0,03:50,4,230.0,7.0,TB,28.0,72.0,10,0,0.0,0.0,TB
686,686,686,686,2009-09-13,2009091308,21,4,2.0,03:43,4,223.0,7.0,TB,28.0,72.0,10,3,0.0,0.0,TB
687,687,687,687,2009-09-13,2009091308,21,4,3.0,03:02,4,182.0,41.0,TB,31.0,69.0,7,20,0.0,1.0,TB
688,688,688,688,2009-09-13,2009091308,21,4,1.0,02:36,3,156.0,26.0,TB,48.0,52.0,10,27,0.0,0.0,TB
689,689,689,689,2009-09-13,2009091308,21,4,2.0,02:14,3,134.0,22.0,DAL,45.0,45.0,3,44,0.0,1.0,TB
690,690,690,690,2009-09-13,2009091308,21,4,1.0,02:06,3,126.0,8.0,DAL,28.0,28.0,10,52,0.0,0.0,TB
691,691,691,691,2009-09-13,2009091308,21,4,,01:59,2,119.0,7.0,DAL,28.0,28.0,0,52,0.0,0.0,
692,692,692,692,2009-09-13,2009091308,21,4,2.0,01:59,2,119.0,0.0,DAL,20.0,20.0,2,52,0.0,0.0,TB
693,693,693,693,2009-09-13,2009091308,21,4,3.0,01:53,2,113.0,6.0,DAL,20.0,20.0,2,63,0.0,1.0,TB
694,694,694,694,2009-09-13,2009091308,21,4,1.0,01:47,2,107.0,6.0,DAL,9.0,9.0,9,63,1.0,0.0,TB
695,695,695,695,2009-09-13,2009091308,21,4,2.0,01:45,2,105.0,2.0,DAL,9.0,9.0,9,63,1.0,0.0,TB
696,696,696,696,2009-09-13,2009091308,21,4,3.0,01:41,2,101.0,4.0,DAL,9.0,9.0,9,70,1.0,0.0,TB
697,697,697,697,2009-09-13,2009091308,21,4,4.0,01:31,2,91.0,10.0,DAL,2.0,2.0,2,72,1.0,0.0,TB
698,698,698,698,2009-09-13,2009091308,21,4,,01:28,2,88.0,3.0,DAL,2.0,2.0,0,72,0.0,0.0,TB
699,699,699,699,2009-09-13,2009091308,22,4,,01:28,2,88.0,0.0,TB,30.0,30.0,0,9,0.0,,DAL
700,700,700,700,2009-09-13,2009091308,22,4,1.0,01:26,2,86.0,2.0,TB,32.0,32.0,10,6,0.0,0.0,DAL
701,701,701,701,2009-09-13,2009091308,22,4,2.0,00:42,1,42.0,44.0,TB,26.0,26.0,4,9,0.0,0.0,DAL
702,702,702,702,2009-09-13,2009091308,22,4,,00:00,0,0.0,42.0,TB,26.0,26.0,0,9,0.0,0.0,DAL
703,703,703,703,2009-09-13,2009091305,1,1,,15:00,15,3600.0,0.0,NYJ,30.0,30.0,0,0,0.0,,HOU
704,704,704,704,2009-09-13,2009091305,1,1,1.0,14:52,15,3592.0,8.0,HOU,20.0,80.0,10,2,0.0,0.0,HOU
705,705,705,705,2009-09-13,2009091305,1,1,2.0,14:10,15,3550.0,42.0,HOU,22.0,78.0,8,9,0.0,0.0,HOU
706,706,706,706,2009-09-13,2009091305,1,1,3.0,13:33,14,3513.0,37.0,HOU,29.0,71.0,1,20,0.0,1.0,HOU
707,707,707,707,2009-09-13,2009091305,1,1,1.0,12:51,13,3471.0,42.0,HOU,40.0,60.0,10,18,0.0,0.0,HOU
708,708,708,708,2009-09-13,2009091305,1,1,2.0,12:11,13,3431.0,40.0,HOU,38.0,62.0,12,18,0.0,0.0,HOU
709,709,709,709,2009-09-13,2009091305,1,1,3.0,12:11,13,3431.0,0.0,HOU,38.0,62.0,12,18,0.0,0.0,HOU
710,710,710,710,2009-09-13,2009091305,1,1,4.0,11:58,12,3418.0,13.0,HOU,38.0,62.0,12,18,0.0,1.0,HOU
711,711,711,711,2009-09-13,2009091305,2,1,1.0,11:46,12,3406.0,12.0,NYJ,19.0,81.0,10,-3,0.0,0.0,NYJ
712,712,712,712,2009-09-13,2009091305,2,1,2.0,11:03,12,3363.0,43.0,NYJ,16.0,84.0,13,-3,0.0,0.0,NYJ
713,713,713,713,2009-09-13,2009091305,2,1,3.0,10:56,11,3356.0,7.0,NYJ,16.0,84.0,13,5,0.0,0.0,NYJ
714,714,714,714,2009-09-13,2009091305,2,1,4.0,10:20,11,3320.0,36.0,NYJ,24.0,76.0,5,5,0.0,1.0,NYJ
715,715,715,715,2009-09-13,2009091305,3,1,1.0,10:12,11,3312.0,8.0,HOU,33.0,67.0,10,0,0.0,0.0,HOU
716,716,716,716,2009-09-13,2009091305,3,1,2.0,10:12,11,3312.0,0.0,HOU,33.0,67.0,10,3,0.0,0.0,HOU
717,717,717,717,2009-09-13,2009091305,3,1,3.0,08:50,9,3230.0,82.0,HOU,36.0,64.0,7,3,0.0,0.0,HOU
718,718,718,718,2009-09-13,2009091305,3,1,4.0,08:44,9,3224.0,6.0,HOU,36.0,64.0,7,3,0.0,1.0,HOU
719,719,719,719,2009-09-13,2009091305,4,1,1.0,08:35,9,3215.0,9.0,NYJ,26.0,74.0,10,1,0.0,0.0,NYJ
720,720,720,720,2009-09-13,2009091305,4,1,2.0,07:54,8,3174.0,41.0,NYJ,27.0,73.0,9,68,0.0,1.0,NYJ
721,721,721,721,2009-09-13,2009091305,4,1,1.0,07:48,8,3168.0,6.0,NYJ,32.0,68.0,10,6,0.0,0.0,NYJ
722,722,722,722,2009-09-13,2009091305,4,1,2.0,07:09,8,3129.0,39.0,NYJ,31.0,69.0,11,6,0.0,0.0,NYJ
723,723,723,723,2009-09-13,2009091305,4,1,3.0,06:32,7,3092.0,37.0,NYJ,32.0,68.0,10,17,0.0,1.0,NYJ
724,724,724,724,2009-09-13,2009091305,4,1,1.0,05:49,6,3049.0,43.0,NYJ,43.0,57.0,10,17,0.0,0.0,NYJ
725,725,725,725,2009-09-13,2009091305,4,1,2.0,05:44,6,3044.0,5.0,NYJ,43.0,57.0,10,17,0.0,0.0,NYJ
726,726,726,726,2009-09-13,2009091305,4,1,3.0,05:34,6,3034.0,10.0,NYJ,43.0,57.0,10,35,0.0,1.0,NYJ
727,727,727,727,2009-09-13,2009091305,4,1,1.0,05:00,5,3000.0,34.0,HOU,39.0,39.0,10,35,0.0,0.0,NYJ
728,728,728,728,2009-09-13,2009091305,4,1,2.0,04:54,5,2994.0,6.0,HOU,39.0,39.0,10,38,0.0,0.0,NYJ
729,729,729,729,2009-09-13,2009091305,4,1,3.0,04:54,5,2994.0,0.0,HOU,31.0,31.0,2,38,0.0,0.0,NYJ
730,730,730,730,2009-09-13,2009091305,4,1,3.0,03:46,4,2926.0,68.0,HOU,36.0,36.0,7,48,0.0,1.0,NYJ
731,731,731,731,2009-09-13,2009091305,4,1,1.0,03:07,4,2887.0,39.0,HOU,26.0,26.0,10,68,0.0,0.0,NYJ
732,732,732,732,2009-09-13,2009091305,4,1,2.0,02:30,3,2850.0,37.0,HOU,25.0,25.0,9,68,0.0,1.0,NYJ
733,733,733,733,2009-09-13,2009091305,4,1,1.0,01:45,2,2805.0,45.0,HOU,11.0,11.0,10,68,0.0,0.0,NYJ
734,734,734,734,2009-09-13,2009091305,4,1,2.0,01:45,2,2805.0,0.0,HOU,9.0,9.0,8,68,0.0,0.0,NYJ
735,735,735,735,2009-09-13,2009091305,4,1,,00:16,1,2716.0,89.0,HOU,9.0,9.0,0,68,0.0,0.0,
736,736,736,736,2009-09-13,2009091305,4,1,3.0,00:16,1,2716.0,0.0,HOU,6.0,6.0,5,68,0.0,0.0,NYJ
737,737,737,737,2009-09-13,2009091305,4,1,4.0,00:12,1,2712.0,4.0,HOU,6.0,6.0,5,68,0.0,0.0,NYJ
738,738,738,738,2009-09-13,2009091305,5,1,,00:08,1,2708.0,4.0,NYJ,15.0,15.0,0,0,0.0,,HOU
739,739,739,739,2009-09-13,2009091305,5,1,1.0,00:01,1,2701.0,7.0,HOU,32.0,68.0,10,9,0.0,0.0,HOU
740,740,740,740,2009-09-13,2009091305,5,1,,00:00,0,2700.0,1.0,HOU,32.0,32.0,0,9,0.0,0.0,
741,741,741,741,2009-09-13,2009091305,5,2,2.0,15:00,15,2700.0,0.0,HOU,41.0,59.0,1,11,0.0,1.0,HOU
742,742,742,742,2009-09-13,2009091305,5,2,1.0,14:23,15,2663.0,37.0,HOU,43.0,57.0,10,11,0.0,0.0,HOU
743,743,743,743,2009-09-13,2009091305,5,2,2.0,14:16,15,2656.0,7.0,HOU,43.0,57.0,10,15,0.0,0.0,HOU
744,744,744,744,2009-09-13,2009091305,5,2,3.0,13:34,14,2614.0,42.0,HOU,47.0,53.0,6,15,0.0,0.0,HOU
745,745,745,745,2009-09-13,2009091305,5,2,4.0,13:29,14,2609.0,5.0,HOU,47.0,53.0,6,15,0.0,1.0,HOU
746,746,746,746,2009-09-13,2009091305,6,2,1.0,13:20,14,2600.0,9.0,NYJ,20.0,80.0,10,-5,0.0,1.0,NYJ
747,747,747,747,2009-09-13,2009091305,6,2,1.0,13:20,14,2600.0,0.0,NYJ,15.0,85.0,15,7,0.0,0.0,NYJ
748,748,748,748,2009-09-13,2009091305,6,2,2.0,13:20,14,2600.0,0.0,NYJ,27.0,73.0,3,7,0.0,0.0,NYJ
749,749,749,749,2009-09-13,2009091305,6,2,3.0,12:40,13,2560.0,40.0,NYJ,27.0,73.0,3,7,0.0,0.0,NYJ
750,750,750,750,2009-09-13,2009091305,6,2,4.0,12:34,13,2554.0,6.0,NYJ,27.0,73.0,3,7,0.0,1.0,NYJ
751,751,751,751,2009-09-13,2009091305,7,2,1.0,12:26,13,2546.0,8.0,HOU,30.0,70.0,10,-1,0.0,0.0,HOU
752,752,752,752,2009-09-13,2009091305,7,2,2.0,11:42,12,2502.0,44.0,HOU,29.0,71.0,11,-3,0.0,0.0,HOU
753,753,753,753,2009-09-13,2009091305,7,2,3.0,11:00,11,2460.0,42.0,HOU,27.0,73.0,13,11,0.0,1.0,HOU
754,754,754,754,2009-09-13,2009091305,7,2,1.0,10:26,11,2426.0,34.0,HOU,41.0,59.0,10,17,0.0,0.0,HOU
755,755,755,755,2009-09-13,2009091305,7,2,2.0,09:42,10,2382.0,44.0,HOU,47.0,53.0,4,22,0.0,1.0,HOU
756,756,756,756,2009-09-13,2009091305,7,2,1.0,09:05,10,2345.0,37.0,NYJ,48.0,48.0,10,36,0.0,1.0,HOU
757,757,757,757,2009-09-13,2009091305,7,2,1.0,08:24,9,2304.0,41.0,NYJ,34.0,34.0,10,35,0.0,0.0,HOU
758,758,758,758,2009-09-13,2009091305,7,2,2.0,07:43,8,2263.0,41.0,NYJ,35.0,35.0,11,53,0.0,1.0,HOU
759,759,759,759,2009-09-13,2009091305,8,2,1.0,07:29,8,2249.0,14.0,NYJ,22.0,78.0,10,15,0.0,1.0,NYJ
760,760,760,760,2009-09-13,2009091305,8,2,1.0,07:06,8,2226.0,23.0,NYJ,37.0,63.0,10,16,0.0,0.0,NYJ
761,761,761,761,2009-09-13,2009091305,8,2,2.0,06:29,7,2189.0,37.0,NYJ,38.0,62.0,9,16,0.0,0.0,NYJ
762,762,762,762,2009-09-13,2009091305,8,2,3.0,06:22,7,2182.0,7.0,NYJ,38.0,62.0,9,36,0.0,1.0,NYJ
763,763,763,763,2009-09-13,2009091305,8,2,1.0,05:35,6,2135.0,47.0,HOU,42.0,42.0,10,35,0.0,0.0,NYJ
764,764,764,764,2009-09-13,2009091305,8,2,2.0,05:03,6,2103.0,32.0,HOU,43.0,43.0,11,38,0.0,0.0,NYJ
765,765,765,765,2009-09-13,2009091305,8,2,3.0,05:03,6,2103.0,0.0,HOU,40.0,40.0,8,48,0.0,1.0,NYJ
766,766,766,766,2009-09-13,2009091305,8,2,1.0,03:39,4,2019.0,84.0,HOU,30.0,30.0,10,48,0.0,0.0,NYJ
767,767,767,767,2009-09-13,2009091305,8,2,2.0,03:32,4,2012.0,7.0,HOU,30.0,30.0,10,48,0.0,0.0,NYJ
768,768,768,768,2009-09-13,2009091305,8,2,3.0,03:27,4,2007.0,5.0,HOU,30.0,30.0,10,78,0.0,0.0,NYJ
769,769,769,769,2009-09-13,2009091305,8,2,,03:21,4,2001.0,6.0,HOU,2.0,2.0,0,78,0.0,0.0,NYJ
770,770,770,770,2009-09-13,2009091305,9,2,,03:21,4,2001.0,0.0,NYJ,30.0,30.0,0,-5,0.0,,HOU
771,771,771,771,2009-09-13,2009091305,9,2,1.0,03:14,4,1994.0,7.0,HOU,10.0,90.0,10,-5,0.0,1.0,HOU
772,772,772,772,2009-09-13,2009091305,9,2,1.0,02:43,3,1963.0,31.0,HOU,5.0,95.0,15,0,0.0,0.0,HOU
773,773,773,773,2009-09-13,2009091305,9,2,,02:00,2,1920.0,43.0,HOU,5.0,5.0,0,0,0.0,0.0,
774,774,774,774,2009-09-13,2009091305,9,2,2.0,02:00,2,1920.0,0.0,HOU,5.0,95.0,15,-7,0.0,0.0,HOU
775,775,775,775,2009-09-13,2009091305,9,2,2.0,02:00,2,1920.0,0.0,HOU,3.0,97.0,17,0,0.0,0.0,HOU
776,776,776,776,2009-09-13,2009091305,9,2,3.0,01:18,2,1878.0,42.0,HOU,10.0,90.0,10,8,0.0,0.0,HOU
777,777,777,777,2009-09-13,2009091305,9,2,,01:11,2,1871.0,7.0,HOU,10.0,10.0,0,8,0.0,0.0,
778,778,778,778,2009-09-13,2009091305,9,2,4.0,01:11,2,1871.0,0.0,HOU,18.0,82.0,2,8,0.0,1.0,HOU
779,779,779,779,2009-09-13,2009091305,10,2,1.0,00:58,1,1858.0,13.0,NYJ,49.0,51.0,10,3,0.0,0.0,NYJ
780,780,780,780,2009-09-13,2009091305,10,2,2.0,00:53,1,1853.0,5.0,HOU,48.0,48.0,7,3,0.0,0.0,NYJ
781,781,781,781,2009-09-13,2009091305,10,2,3.0,00:29,1,1829.0,24.0,HOU,48.0,48.0,7,8,0.0,0.0,NYJ
782,782,782,782,2009-09-13,2009091305,10,2,,00:02,1,1802.0,27.0,HOU,48.0,48.0,0,8,0.0,0.0,
783,783,783,783,2009-09-13,2009091305,10,2,4.0,00:02,1,1802.0,0.0,HOU,43.0,43.0,2,33,0.0,0.0,NYJ
784,784,784,784,2009-09-13,2009091305,10,2,,00:00,0,1800.0,2.0,HOU,43.0,43.0,0,33,0.0,0.0,
785,785,785,785,2009-09-13,2009091305,11,3,,15:00,15,1800.0,0.0,HOU,30.0,30.0,0,3,0.0,,NYJ
786,786,786,786,2009-09-13,2009091305,11,3,1.0,14:53,15,1793.0,7.0,NYJ,13.0,87.0,10,3,0.0,0.0,NYJ
787,787,787,787,2009-09-13,2009091305,11,3,2.0,14:15,15,1755.0,38.0,NYJ,16.0,84.0,7,5,0.0,0.0,NYJ
788,788,788,788,2009-09-13,2009091305,11,3,3.0,13:30,14,1710.0,45.0,NYJ,18.0,82.0,5,15,0.0,1.0,NYJ
789,789,789,789,2009-09-13,2009091305,11,3,1.0,12:44,13,1664.0,46.0,NYJ,28.0,72.0,10,22,0.0,0.0,NYJ
790,790,790,790,2009-09-13,2009091305,11,3,2.0,12:13,13,1633.0,31.0,NYJ,35.0,65.0,3,23,0.0,0.0,NYJ
791,791,791,791,2009-09-13,2009091305,11,3,3.0,11:31,12,1591.0,42.0,NYJ,36.0,64.0,2,48,0.0,1.0,NYJ
792,792,792,792,2009-09-13,2009091305,11,3,1.0,10:56,11,1556.0,35.0,HOU,39.0,39.0,10,59,0.0,1.0,NYJ
793,793,793,793,2009-09-13,2009091305,11,3,1.0,10:19,11,1519.0,37.0,HOU,28.0,28.0,10,72,0.0,0.0,NYJ
794,794,794,794,2009-09-13,2009091305,11,3,2.0,09:33,10,1473.0,46.0,HOU,26.0,26.0,8,72,0.0,1.0,NYJ
795,795,795,795,2009-09-13,2009091305,11,3,1.0,09:01,10,1441.0,32.0,HOU,15.0,15.0,10,72,0.0,0.0,NYJ
